"date","version","installer","type","ci","downloads"
"2026-04-14","0.11.3","bandersnatch","sdist","false",2
"2026-04-14","0.12.0","bandersnatch","bdist_wheel","false",2
"2026-04-14","0.12.0","bandersnatch","sdist","false",2
"2026-04-14","0.12.1","bandersnatch","bdist_wheel","false",2
"2026-04-14","0.12.1","bandersnatch","sdist","false",2
"2026-04-14","0.13.0","bandersnatch","bdist_wheel","false",2
"2026-04-14","0.13.0","bandersnatch","sdist","false",2
"2026-04-14","0.13.1","bandersnatch","bdist_wheel","false",2
"2026-04-14","0.13.1","bandersnatch","sdist","false",2
"2026-04-14","0.13.2","bandersnatch","bdist_wheel","false",2
"2026-04-14","0.13.2","bandersnatch","sdist","false",2
"2026-04-14","0.14.0","bandersnatch","bdist_wheel","false",2
"2026-04-14","0.14.0","bandersnatch","sdist","false",2
"2026-04-14","0.14.1","bandersnatch","bdist_wheel","false",2
"2026-04-14","0.14.1","bandersnatch","sdist","false",2
"2026-04-14","0.15.0","bandersnatch","bdist_wheel","false",2
"2026-04-14","0.15.0","bandersnatch","sdist","false",2
"2026-04-14","0.16.0","bandersnatch","bdist_wheel","false",2
"2026-04-14","0.16.0","bandersnatch","sdist","false",2
"2026-04-14","0.16.1","bandersnatch","bdist_wheel","false",2
"2026-04-14","0.16.1","bandersnatch","sdist","false",2
"2026-04-14","0.16.2","bandersnatch","bdist_wheel","false",2
"2026-04-14","0.16.2","bandersnatch","sdist","false",2
"2026-04-14","0.17.0","bandersnatch","bdist_wheel","false",2
"2026-04-14","0.17.0","bandersnatch","sdist","false",2
"2026-04-14","0.17.1","bandersnatch","bdist_wheel","false",2
"2026-04-14","0.17.1","bandersnatch","sdist","false",2
"2026-04-14","0.17.2","bandersnatch","bdist_wheel","false",2
"2026-04-14","0.17.2","bandersnatch","sdist","false",2
"2026-04-14","0.18.0","bandersnatch","bdist_wheel","false",2
"2026-04-14","0.18.0","bandersnatch","sdist","false",2
"2026-04-14","0.19.0","bandersnatch","bdist_wheel","false",2
"2026-04-14","0.19.0","bandersnatch","sdist","false",2
"2026-04-14","0.19.1","bandersnatch","bdist_wheel","false",2
"2026-04-14","0.19.1","bandersnatch","sdist","false",2
"2026-04-14","0.19.2","bandersnatch","bdist_wheel","false",2
"2026-04-14","0.19.2","bandersnatch","sdist","false",2
"2026-04-14","0.2.0","Browser","bdist_wheel","false",1
"2026-04-14","0.2.0","Browser","sdist","false",1
"2026-04-14","0.2.0","bandersnatch","bdist_wheel","false",2
"2026-04-14","0.2.0","bandersnatch","sdist","false",2
"2026-04-14","0.20.0","bandersnatch","bdist_wheel","false",2
"2026-04-14","0.20.0","bandersnatch","sdist","false",2
"2026-04-14","0.21.0","bandersnatch","bdist_wheel","false",2
"2026-04-14","0.21.0","bandersnatch","sdist","false",2
"2026-04-14","0.21.1","Browser","bdist_wheel","false",2
"2026-04-14","0.21.1","bandersnatch","bdist_wheel","false",2
"2026-04-14","0.21.1","bandersnatch","sdist","false",2
"2026-04-14","0.21.2","bandersnatch","bdist_wheel","false",2
"2026-04-14","0.21.2","bandersnatch","sdist","false",2
"2026-04-14","0.22.0","bandersnatch","bdist_wheel","false",2
"2026-04-14","0.22.0","bandersnatch","sdist","false",2
"2026-04-14","0.22.1","bandersnatch","bdist_wheel","false",2
"2026-04-14","0.22.1","bandersnatch","sdist","false",2
"2026-04-14","0.22.2","Browser","bdist_wheel","false",2
"2026-04-14","0.22.2","bandersnatch","bdist_wheel","false",2
"2026-04-14","0.22.2","bandersnatch","sdist","false",2
"2026-04-14","0.22.3","bandersnatch","bdist_wheel","false",2
"2026-04-14","0.22.3","bandersnatch","sdist","false",2
"2026-04-14","0.22.4","bandersnatch","bdist_wheel","false",2
"2026-04-14","0.22.4","bandersnatch","sdist","false",2
"2026-04-14","0.23.0","bandersnatch","bdist_wheel","false",2
"2026-04-14","0.23.0","bandersnatch","sdist","false",2
"2026-04-14","0.23.1","bandersnatch","bdist_wheel","false",2
"2026-04-14","0.23.1","bandersnatch","sdist","false",2
"2026-04-14","0.23.2","bandersnatch","bdist_wheel","false",2
"2026-04-14","0.23.2","bandersnatch","sdist","false",2
"2026-04-14","0.24.0","bandersnatch","bdist_wheel","false",2
"2026-04-14","0.24.0","bandersnatch","sdist","false",2
"2026-04-14","0.25.0","bandersnatch","bdist_wheel","false",2
"2026-04-14","0.25.0","bandersnatch","sdist","false",2
"2026-04-14","0.25.1","bandersnatch","bdist_wheel","false",2
"2026-04-14","0.25.1","bandersnatch","sdist","false",2
"2026-04-14","0.25.1","uv","bdist_wheel","false",320
"2026-04-14","0.25.1","uv","bdist_wheel","true",26
"2026-04-14","0.26.0","","bdist_wheel","false",1
"2026-04-14","0.26.0","","sdist","false",1
"2026-04-14","0.26.0","bandersnatch","bdist_wheel","false",5
"2026-04-14","0.26.0","bandersnatch","sdist","false",5
"2026-04-14","0.26.1","","bdist_wheel","false",3
"2026-04-14","0.26.1","","sdist","false",3
"2026-04-14","0.26.1","Browser","bdist_wheel","false",3
"2026-04-14","0.26.1","Browser","sdist","false",2
"2026-04-14","0.26.1","bandersnatch","bdist_wheel","false",5
"2026-04-14","0.26.1","bandersnatch","sdist","false",5
"2026-04-14","0.26.1","pip","bdist_wheel","false",4
"2026-04-14","0.26.1","uv","bdist_wheel","false",1412
"2026-04-14","0.26.1","uv","bdist_wheel","true",88
"2026-04-14","0.3.0","Browser","bdist_wheel","false",1
"2026-04-14","0.3.0","Browser","sdist","false",1
"2026-04-14","0.3.0","bandersnatch","bdist_wheel","false",2
"2026-04-14","0.3.0","bandersnatch","sdist","false",2
"2026-04-14","0.3.1","Browser","bdist_wheel","false",1
"2026-04-14","0.3.1","Browser","sdist","false",1
"2026-04-14","0.3.1","bandersnatch","bdist_wheel","false",2
"2026-04-14","0.3.1","bandersnatch","sdist","false",2
"2026-04-14","0.4.0","Browser","bdist_wheel","false",2
"2026-04-14","0.4.0","Browser","sdist","false",2
"2026-04-14","0.4.0","bandersnatch","bdist_wheel","false",2
"2026-04-14","0.4.0","bandersnatch","sdist","false",2
"2026-04-14","0.4.1","Browser","bdist_wheel","false",1
"2026-04-14","0.4.1","Browser","sdist","false",1
"2026-04-14","0.4.1","bandersnatch","bdist_wheel","false",2
"2026-04-14","0.4.1","bandersnatch","sdist","false",2
"2026-04-14","0.5.0","Browser","bdist_wheel","false",1
"2026-04-14","0.5.0","Browser","sdist","false",1
"2026-04-14","0.5.0","bandersnatch","bdist_wheel","false",2
"2026-04-14","0.5.0","bandersnatch","sdist","false",2
"2026-04-14","0.5.1","Browser","bdist_wheel","false",1
"2026-04-14","0.5.1","Browser","sdist","false",2
"2026-04-14","0.5.1","bandersnatch","bdist_wheel","false",2
"2026-04-14","0.5.1","bandersnatch","sdist","false",2
"2026-04-14","0.6.0","Browser","bdist_wheel","false",2
"2026-04-14","0.6.0","Browser","sdist","false",2
"2026-04-14","0.6.0","bandersnatch","bdist_wheel","false",2
"2026-04-14","0.6.0","bandersnatch","sdist","false",2
"2026-04-14","0.6.1","Browser","bdist_wheel","false",1
"2026-04-14","0.6.1","Browser","sdist","false",1
"2026-04-14","0.6.1","bandersnatch","bdist_wheel","false",2
"2026-04-14","0.6.1","bandersnatch","sdist","false",2
"2026-04-14","0.6.2","Browser","bdist_wheel","false",1
"2026-04-14","0.6.2","Browser","sdist","false",1
"2026-04-14","0.6.2","bandersnatch","bdist_wheel","false",2
"2026-04-14","0.6.2","bandersnatch","sdist","false",2
"2026-04-14","0.6.3","Browser","bdist_wheel","false",2
"2026-04-14","0.6.3","Browser","sdist","false",1
"2026-04-14","0.6.3","bandersnatch","bdist_wheel","false",2
"2026-04-14","0.6.3","bandersnatch","sdist","false",2
"2026-04-14","0.6.4","Browser","bdist_wheel","false",2
"2026-04-14","0.6.4","Browser","sdist","false",2
"2026-04-14","0.6.4","bandersnatch","bdist_wheel","false",2
"2026-04-14","0.6.4","bandersnatch","sdist","false",2
"2026-04-14","0.7.0","Browser","bdist_wheel","false",1
"2026-04-14","0.7.0","Browser","sdist","false",1
"2026-04-14","0.7.0","bandersnatch","bdist_wheel","false",2
"2026-04-14","0.7.0","bandersnatch","sdist","false",2
"2026-04-14","0.7.1","Browser","bdist_wheel","false",1
"2026-04-14","0.7.1","Browser","sdist","false",1
"2026-04-14","0.7.1","bandersnatch","bdist_wheel","false",2
"2026-04-14","0.7.1","bandersnatch","sdist","false",2
"2026-04-14","0.7.2","Browser","bdist_wheel","false",1
"2026-04-14","0.7.2","Browser","sdist","false",1
"2026-04-14","0.7.2","bandersnatch","bdist_wheel","false",2
"2026-04-14","0.7.2","bandersnatch","sdist","false",2
"2026-04-14","0.8.0","Browser","bdist_wheel","false",1
"2026-04-14","0.8.0","Browser","sdist","false",1
"2026-04-14","0.8.0","bandersnatch","bdist_wheel","false",2
"2026-04-14","0.8.0","bandersnatch","sdist","false",2
"2026-04-14","0.8.1","Browser","bdist_wheel","false",1
"2026-04-14","0.8.1","Browser","sdist","false",1
"2026-04-14","0.8.1","bandersnatch","bdist_wheel","false",2
"2026-04-14","0.8.1","bandersnatch","sdist","false",2
"2026-04-14","0.8.2","Browser","bdist_wheel","false",1
"2026-04-14","0.8.2","Browser","sdist","false",1
"2026-04-14","0.8.2","bandersnatch","bdist_wheel","false",2
"2026-04-14","0.8.2","bandersnatch","sdist","false",2
"2026-04-14","0.9.0","bandersnatch","bdist_wheel","false",2
"2026-04-14","0.9.0","bandersnatch","sdist","false",2
"2026-04-14","0.9.1","bandersnatch","bdist_wheel","false",2
"2026-04-14","0.9.1","bandersnatch","sdist","false",2
"2026-04-15","0.0.1","Browser","sdist","false",1
"2026-04-15","0.0.1","uv","bdist_wheel","false",1
"2026-04-15","0.1.1","uv","bdist_wheel","false",1
"2026-04-15","0.1.10","uv","bdist_wheel","false",1
"2026-04-15","0.1.11","uv","bdist_wheel","false",1
"2026-04-15","0.1.2","Browser","bdist_wheel","false",1
"2026-04-15","0.1.2","Browser","sdist","false",1
"2026-04-15","0.1.2","uv","bdist_wheel","false",1
"2026-04-15","0.1.3","uv","bdist_wheel","false",1
"2026-04-15","0.1.4","Browser","sdist","false",1
"2026-04-15","0.1.4","uv","bdist_wheel","false",1
"2026-04-15","0.1.5","Browser","sdist","false",1
"2026-04-15","0.1.5","uv","bdist_wheel","false",1
"2026-04-15","0.1.6","uv","bdist_wheel","false",1
"2026-04-15","0.1.7","Browser","sdist","false",1
"2026-04-15","0.1.7","uv","bdist_wheel","false",1
"2026-04-15","0.1.8","uv","bdist_wheel","false",1
"2026-04-15","0.1.9","uv","bdist_wheel","false",1
"2026-04-15","0.10.0","uv","bdist_wheel","false",1
"2026-04-15","0.10.1","uv","bdist_wheel","false",1
"2026-04-15","0.10.2","uv","bdist_wheel","false",1
"2026-04-15","0.10.3","uv","bdist_wheel","false",1
"2026-04-15","0.11.0","uv","bdist_wheel","false",1
"2026-04-15","0.11.1","uv","bdist_wheel","false",1
"2026-04-15","0.11.2","uv","bdist_wheel","false",1
"2026-04-15","0.11.3","uv","bdist_wheel","false",1
"2026-04-15","0.12.0","uv","bdist_wheel","false",1
"2026-04-15","0.12.1","uv","bdist_wheel","false",1
"2026-04-15","0.13.0","uv","bdist_wheel","false",1
"2026-04-15","0.13.1","uv","bdist_wheel","false",1
"2026-04-15","0.13.2","uv","bdist_wheel","false",1
"2026-04-15","0.14.0","uv","bdist_wheel","false",1
"2026-04-15","0.14.1","uv","bdist_wheel","false",1
"2026-04-15","0.15.0","uv","bdist_wheel","false",1
"2026-04-15","0.16.0","uv","bdist_wheel","false",1
"2026-04-15","0.16.1","uv","bdist_wheel","false",1
"2026-04-15","0.16.2","uv","bdist_wheel","false",1
"2026-04-15","0.17.0","uv","bdist_wheel","false",1
"2026-04-15","0.17.1","uv","bdist_wheel","false",1
"2026-04-15","0.17.2","uv","bdist_wheel","false",1
"2026-04-15","0.18.0","uv","bdist_wheel","false",1
"2026-04-15","0.19.0","uv","bdist_wheel","false",1
"2026-04-15","0.19.1","uv","bdist_wheel","false",1
"2026-04-15","0.19.2","uv","bdist_wheel","false",1
"2026-04-15","0.2.0","uv","bdist_wheel","false",1
"2026-04-15","0.20.0","uv","bdist_wheel","false",1
"2026-04-15","0.21.0","uv","bdist_wheel","false",1
"2026-04-15","0.21.1","uv","bdist_wheel","false",1
"2026-04-15","0.21.2","Browser","bdist_wheel","false",1
"2026-04-15","0.21.2","uv","bdist_wheel","false",1
"2026-04-15","0.22.0","uv","bdist_wheel","false",1
"2026-04-15","0.22.1","uv","bdist_wheel","false",1
"2026-04-15","0.22.2","uv","bdist_wheel","false",1
"2026-04-15","0.22.3","uv","bdist_wheel","false",1
"2026-04-15","0.22.4","uv","bdist_wheel","false",1
"2026-04-15","0.23.0","uv","bdist_wheel","false",1
"2026-04-15","0.23.1","uv","bdist_wheel","false",1
"2026-04-15","0.23.2","uv","bdist_wheel","false",1
"2026-04-15","0.24.0","uv","bdist_wheel","false",2
"2026-04-15","0.25.0","uv","bdist_wheel","false",1
"2026-04-15","0.25.1","uv","bdist_wheel","false",5
"2026-04-15","0.25.1","uv","bdist_wheel","true",12
"2026-04-15","0.26.0","bandersnatch","bdist_wheel","false",2
"2026-04-15","0.26.0","bandersnatch","sdist","false",2
"2026-04-15","0.26.0","uv","bdist_wheel","false",1
"2026-04-15","0.26.1","","bdist_wheel","false",1
"2026-04-15","0.26.1","Browser","sdist","false",1
"2026-04-15","0.26.1","bandersnatch","bdist_wheel","false",2
"2026-04-15","0.26.1","bandersnatch","sdist","false",2
"2026-04-15","0.26.1","pip","bdist_wheel","false",6
"2026-04-15","0.26.1","uv","bdist_wheel","false",1467
"2026-04-15","0.26.1","uv","bdist_wheel","true",52
"2026-04-15","0.3.0","Browser","sdist","false",1
"2026-04-15","0.3.0","uv","bdist_wheel","false",1
"2026-04-15","0.3.1","uv","bdist_wheel","false",1
"2026-04-15","0.4.0","uv","bdist_wheel","false",1
"2026-04-15","0.4.1","uv","bdist_wheel","false",1
"2026-04-15","0.5.0","uv","bdist_wheel","false",1
"2026-04-15","0.5.1","uv","bdist_wheel","false",1
"2026-04-15","0.6.0","uv","bdist_wheel","false",1
"2026-04-15","0.6.1","Browser","sdist","false",1
"2026-04-15","0.6.1","uv","bdist_wheel","false",1
"2026-04-15","0.6.2","uv","bdist_wheel","false",1
"2026-04-15","0.6.3","Browser","sdist","false",1
"2026-04-15","0.6.3","uv","bdist_wheel","false",1
"2026-04-15","0.6.4","uv","bdist_wheel","false",1
"2026-04-15","0.7.0","uv","bdist_wheel","false",1
"2026-04-15","0.7.1","uv","bdist_wheel","false",1
"2026-04-15","0.7.2","uv","bdist_wheel","false",1
"2026-04-15","0.8.0","uv","bdist_wheel","false",1
"2026-04-15","0.8.1","Browser","bdist_wheel","false",2
"2026-04-15","0.8.1","Browser","sdist","false",2
"2026-04-15","0.8.1","uv","bdist_wheel","false",1
"2026-04-15","0.8.2","uv","bdist_wheel","false",1
"2026-04-15","0.9.0","uv","bdist_wheel","false",1
"2026-04-15","0.9.1","uv","bdist_wheel","false",1
"2026-04-16","0.0.1","","bdist_wheel","false",2
"2026-04-16","0.0.1","","sdist","false",1
"2026-04-16","0.0.1","Browser","bdist_wheel","false",2
"2026-04-16","0.0.1","Browser","sdist","false",2
"2026-04-16","0.1.1","","bdist_wheel","false",2
"2026-04-16","0.1.1","","sdist","false",1
"2026-04-16","0.1.1","Browser","bdist_wheel","false",2
"2026-04-16","0.1.1","Browser","sdist","false",2
"2026-04-16","0.1.10","","bdist_wheel","false",2
"2026-04-16","0.1.10","","sdist","false",1
"2026-04-16","0.1.11","","bdist_wheel","false",2
"2026-04-16","0.1.11","","sdist","false",1
"2026-04-16","0.1.2","","bdist_wheel","false",2
"2026-04-16","0.1.2","","sdist","false",1
"2026-04-16","0.1.3","","bdist_wheel","false",2
"2026-04-16","0.1.3","","sdist","false",1
"2026-04-16","0.1.3","Browser","bdist_wheel","false",1
"2026-04-16","0.1.3","Browser","sdist","false",1
"2026-04-16","0.21.0","Browser","sdist","false",2
"2026-04-16","0.24.0","pip","bdist_wheel","false",5
"2026-04-16","0.25.1","uv","bdist_wheel","false",400
"2026-04-16","0.25.1","uv","bdist_wheel","true",28
"2026-04-16","0.26.1","","bdist_wheel","false",2
"2026-04-16","0.26.1","","sdist","false",1
"2026-04-16","0.26.1","Browser","bdist_wheel","false",2
"2026-04-16","0.26.1","Browser","sdist","false",1
"2026-04-16","0.26.1","bandersnatch","bdist_wheel","false",1
"2026-04-16","0.26.1","bandersnatch","sdist","false",1
"2026-04-16","0.26.1","pip","bdist_wheel","false",10
"2026-04-16","0.26.1","uv","bdist_wheel","false",2057
"2026-04-16","0.26.1","uv","bdist_wheel","true",64
"2026-04-17","0.23.1","pip","bdist_wheel","false",1
"2026-04-17","0.24.0","pip","bdist_wheel","false",35
"2026-04-17","0.25.1","uv","bdist_wheel","true",54
"2026-04-17","0.26.1","","bdist_wheel","false",1
"2026-04-17","0.26.1","bandersnatch","bdist_wheel","false",1
"2026-04-17","0.26.1","bandersnatch","sdist","false",1
"2026-04-17","0.26.1","uv","bdist_wheel","false",4070
"2026-04-17","0.26.1","uv","bdist_wheel","true",26
"2026-04-17","0.4.1","Browser","bdist_wheel","false",1
"2026-04-17","0.4.1","Browser","sdist","false",1
"2026-04-18","0.0.1","Browser","bdist_wheel","false",1
"2026-04-18","0.0.1","Browser","sdist","false",1
"2026-04-18","0.1.1","Browser","bdist_wheel","false",1
"2026-04-18","0.1.1","Browser","sdist","false",1
"2026-04-18","0.1.10","Browser","bdist_wheel","false",1
"2026-04-18","0.1.10","Browser","sdist","false",1
"2026-04-18","0.1.11","Browser","bdist_wheel","false",1
"2026-04-18","0.1.11","Browser","sdist","false",1
"2026-04-18","0.1.2","","sdist","false",1
"2026-04-18","0.1.2","Browser","bdist_wheel","false",1
"2026-04-18","0.1.2","Browser","sdist","false",1
"2026-04-18","0.1.3","","sdist","false",1
"2026-04-18","0.1.3","Browser","bdist_wheel","false",1
"2026-04-18","0.1.3","Browser","sdist","false",1
"2026-04-18","0.1.4","","sdist","false",1
"2026-04-18","0.1.4","Browser","bdist_wheel","false",1
"2026-04-18","0.1.4","Browser","sdist","false",1
"2026-04-18","0.1.5","Browser","bdist_wheel","false",1
"2026-04-18","0.1.5","Browser","sdist","false",1
"2026-04-18","0.1.6","Browser","bdist_wheel","false",1
"2026-04-18","0.1.6","Browser","sdist","false",1
"2026-04-18","0.1.7","","sdist","false",1
"2026-04-18","0.1.7","Browser","bdist_wheel","false",1
"2026-04-18","0.1.7","Browser","sdist","false",1
"2026-04-18","0.1.8","Browser","bdist_wheel","false",1
"2026-04-18","0.1.8","Browser","sdist","false",1
"2026-04-18","0.1.9","Browser","bdist_wheel","false",1
"2026-04-18","0.1.9","Browser","sdist","false",1
"2026-04-18","0.12.0","","sdist","false",1
"2026-04-18","0.16.0","","sdist","false",1
"2026-04-18","0.19.0","","sdist","false",1
"2026-04-18","0.19.2","","sdist","false",1
"2026-04-18","0.2.0","Browser","bdist_wheel","false",1
"2026-04-18","0.2.0","Browser","sdist","false",1
"2026-04-18","0.25.0","","sdist","false",1
"2026-04-18","0.25.0","Browser","bdist_wheel","false",1
"2026-04-18","0.25.1","bandersnatch","bdist_wheel","false",1
"2026-04-18","0.25.1","bandersnatch","sdist","false",1
"2026-04-18","0.25.1","pip","bdist_wheel","false",1
"2026-04-18","0.25.1","uv","bdist_wheel","true",67
"2026-04-18","0.26.0","Browser","sdist","false",1
"2026-04-18","0.26.0","bandersnatch","bdist_wheel","false",1
"2026-04-18","0.26.0","bandersnatch","sdist","false",1
"2026-04-18","0.26.0","uv","bdist_wheel","false",3
"2026-04-18","0.26.1","bandersnatch","bdist_wheel","false",1
"2026-04-18","0.26.1","bandersnatch","sdist","false",1
"2026-04-18","0.26.1","uv","bdist_wheel","false",2072
"2026-04-18","0.26.1","uv","bdist_wheel","true",6
"2026-04-18","0.3.0","Browser","bdist_wheel","false",1
"2026-04-18","0.3.0","Browser","sdist","false",1
"2026-04-18","0.3.1","","sdist","false",1
"2026-04-18","0.3.1","Browser","bdist_wheel","false",1
"2026-04-18","0.3.1","Browser","sdist","false",1
"2026-04-18","0.4.0","Browser","bdist_wheel","false",1
"2026-04-18","0.4.0","Browser","sdist","false",1
"2026-04-18","0.4.1","","sdist","false",1
"2026-04-18","0.4.1","Browser","bdist_wheel","false",1
"2026-04-18","0.4.1","Browser","sdist","false",1
"2026-04-18","0.5.0","Browser","bdist_wheel","false",1
"2026-04-18","0.5.0","Browser","sdist","false",1
"2026-04-18","0.5.1","Browser","bdist_wheel","false",1
"2026-04-18","0.5.1","Browser","sdist","false",1
"2026-04-18","0.6.0","Browser","bdist_wheel","false",1
"2026-04-18","0.6.0","Browser","sdist","false",1
"2026-04-18","0.6.1","Browser","bdist_wheel","false",1
"2026-04-18","0.6.1","Browser","sdist","false",1
"2026-04-18","0.6.2","Browser","bdist_wheel","false",1
"2026-04-18","0.6.2","Browser","sdist","false",1
"2026-04-18","0.6.3","Browser","bdist_wheel","false",1
"2026-04-18","0.6.3","Browser","sdist","false",1
"2026-04-18","0.6.4","Browser","bdist_wheel","false",1
"2026-04-18","0.6.4","Browser","sdist","false",1
"2026-04-18","0.7.0","Browser","bdist_wheel","false",1
"2026-04-18","0.7.0","Browser","sdist","false",1
"2026-04-18","0.7.1","","sdist","false",1
"2026-04-18","0.7.1","Browser","bdist_wheel","false",1
"2026-04-18","0.7.1","Browser","sdist","false",1
"2026-04-18","0.7.2","Browser","bdist_wheel","false",1
"2026-04-18","0.7.2","Browser","sdist","false",1
"2026-04-18","0.8.0","","sdist","false",1
"2026-04-18","0.8.0","Browser","bdist_wheel","false",1
"2026-04-18","0.8.0","Browser","sdist","false",1
"2026-04-18","0.8.1","Browser","bdist_wheel","false",1
"2026-04-18","0.8.1","Browser","sdist","false",1
"2026-04-18","0.8.2","Browser","bdist_wheel","false",1
"2026-04-18","0.8.2","Browser","sdist","false",1
"2026-04-18","0.9.0","Browser","bdist_wheel","false",1
"2026-04-18","0.9.0","Browser","sdist","false",1
"2026-04-19","0.0.1","","bdist_wheel","false",2
"2026-04-19","0.0.1","","sdist","false",1
"2026-04-19","0.0.1","Browser","bdist_wheel","false",1
"2026-04-19","0.0.1","Browser","sdist","false",1
"2026-04-19","0.1.1","","bdist_wheel","false",2
"2026-04-19","0.1.1","","sdist","false",1
"2026-04-19","0.1.1","Browser","bdist_wheel","false",1
"2026-04-19","0.1.1","Browser","sdist","false",1
"2026-04-19","0.1.10","","bdist_wheel","false",2
"2026-04-19","0.1.10","","sdist","false",1
"2026-04-19","0.1.10","Browser","bdist_wheel","false",1
"2026-04-19","0.1.10","Browser","sdist","false",1
"2026-04-19","0.1.11","","bdist_wheel","false",2
"2026-04-19","0.1.11","","sdist","false",1
"2026-04-19","0.1.11","Browser","bdist_wheel","false",1
"2026-04-19","0.1.11","Browser","sdist","false",1
"2026-04-19","0.1.2","","bdist_wheel","false",2
"2026-04-19","0.1.2","","sdist","false",1
"2026-04-19","0.1.2","Browser","bdist_wheel","false",1
"2026-04-19","0.1.2","Browser","sdist","false",1
"2026-04-19","0.1.3","","bdist_wheel","false",2
"2026-04-19","0.1.3","","sdist","false",1
"2026-04-19","0.1.3","Browser","bdist_wheel","false",1
"2026-04-19","0.1.3","Browser","sdist","false",1
"2026-04-19","0.1.4","","bdist_wheel","false",2
"2026-04-19","0.1.4","","sdist","false",2
"2026-04-19","0.1.4","Browser","bdist_wheel","false",1
"2026-04-19","0.1.5","","bdist_wheel","false",2
"2026-04-19","0.1.5","","sdist","false",1
"2026-04-19","0.1.5","Browser","bdist_wheel","false",1
"2026-04-19","0.1.5","Browser","sdist","false",1
"2026-04-19","0.1.6","","bdist_wheel","false",2
"2026-04-19","0.1.6","","sdist","false",1
"2026-04-19","0.1.6","Browser","bdist_wheel","false",1
"2026-04-19","0.1.6","Browser","sdist","false",1
"2026-04-19","0.1.7","","bdist_wheel","false",3
"2026-04-19","0.1.7","","sdist","false",1
"2026-04-19","0.1.7","Browser","bdist_wheel","false",1
"2026-04-19","0.1.7","Browser","sdist","false",1
"2026-04-19","0.1.8","","bdist_wheel","false",2
"2026-04-19","0.1.8","","sdist","false",1
"2026-04-19","0.1.8","Browser","bdist_wheel","false",1
"2026-04-19","0.1.8","Browser","sdist","false",1
"2026-04-19","0.1.9","","bdist_wheel","false",2
"2026-04-19","0.1.9","","sdist","false",1
"2026-04-19","0.1.9","Browser","bdist_wheel","false",1
"2026-04-19","0.1.9","Browser","sdist","false",1
"2026-04-19","0.10.0","","bdist_wheel","false",2
"2026-04-19","0.10.0","","sdist","false",2
"2026-04-19","0.10.1","","bdist_wheel","false",2
"2026-04-19","0.10.1","","sdist","false",1
"2026-04-19","0.10.2","","bdist_wheel","false",3
"2026-04-19","0.10.2","","sdist","false",1
"2026-04-19","0.10.3","","bdist_wheel","false",2
"2026-04-19","0.10.3","","sdist","false",1
"2026-04-19","0.11.0","","bdist_wheel","false",2
"2026-04-19","0.11.0","","sdist","false",2
"2026-04-19","0.11.1","","bdist_wheel","false",2
"2026-04-19","0.11.1","","sdist","false",1
"2026-04-19","0.11.2","","bdist_wheel","false",2
"2026-04-19","0.11.2","","sdist","false",1
"2026-04-19","0.11.3","","bdist_wheel","false",2
"2026-04-19","0.11.3","","sdist","false",1
"2026-04-19","0.12.0","","bdist_wheel","false",2
"2026-04-19","0.12.0","","sdist","false",1
"2026-04-19","0.12.1","","bdist_wheel","false",2
"2026-04-19","0.12.1","","sdist","false",1
"2026-04-19","0.13.0","","bdist_wheel","false",2
"2026-04-19","0.13.0","","sdist","false",1
"2026-04-19","0.13.1","","bdist_wheel","false",2
"2026-04-19","0.13.1","","sdist","false",1
"2026-04-19","0.13.2","","bdist_wheel","false",2
"2026-04-19","0.13.2","","sdist","false",1
"2026-04-19","0.14.0","","bdist_wheel","false",2
"2026-04-19","0.14.0","","sdist","false",1
"2026-04-19","0.14.1","","bdist_wheel","false",2
"2026-04-19","0.14.1","","sdist","false",2
"2026-04-19","0.15.0","","bdist_wheel","false",2
"2026-04-19","0.15.0","","sdist","false",1
"2026-04-19","0.15.0","bandersnatch","bdist_wheel","false",1
"2026-04-19","0.15.0","bandersnatch","sdist","false",1
"2026-04-19","0.16.0","","bdist_wheel","false",2
"2026-04-19","0.16.0","","sdist","false",1
"2026-04-19","0.16.0","bandersnatch","bdist_wheel","false",1
"2026-04-19","0.16.0","bandersnatch","sdist","false",1
"2026-04-19","0.16.1","","bdist_wheel","false",2
"2026-04-19","0.16.1","","sdist","false",1
"2026-04-19","0.16.1","bandersnatch","bdist_wheel","false",1
"2026-04-19","0.16.1","bandersnatch","sdist","false",1
"2026-04-19","0.16.2","","bdist_wheel","false",2
"2026-04-19","0.16.2","","sdist","false",1
"2026-04-19","0.16.2","bandersnatch","bdist_wheel","false",1
"2026-04-19","0.16.2","bandersnatch","sdist","false",1
"2026-04-19","0.17.0","","bdist_wheel","false",2
"2026-04-19","0.17.0","","sdist","false",1
"2026-04-19","0.17.0","bandersnatch","bdist_wheel","false",1
"2026-04-19","0.17.0","bandersnatch","sdist","false",1
"2026-04-19","0.17.1","","bdist_wheel","false",2
"2026-04-19","0.17.1","","sdist","false",1
"2026-04-19","0.17.1","bandersnatch","bdist_wheel","false",1
"2026-04-19","0.17.1","bandersnatch","sdist","false",1
"2026-04-19","0.17.2","","bdist_wheel","false",3
"2026-04-19","0.17.2","","sdist","false",1
"2026-04-19","0.17.2","bandersnatch","bdist_wheel","false",1
"2026-04-19","0.17.2","bandersnatch","sdist","false",1
"2026-04-19","0.18.0","","bdist_wheel","false",2
"2026-04-19","0.18.0","","sdist","false",1
