"date","version_class","installer","type","downloads"
"2026-03-19","1.25.0","","bdist_wheel",436
"2026-03-19","1.25.0","Bazel","bdist_wheel",93
"2026-03-19","1.25.0","Browser","bdist_wheel",18
"2026-03-19","1.25.0","Homebrew","sdist",19
"2026-03-19","1.25.0","Nexus","bdist_wheel",163
"2026-03-19","1.25.0","bandersnatch","sdist",5
"2026-03-19","1.25.0","pip","bdist_wheel",38458
"2026-03-19","1.25.0","poetry","bdist_wheel",12266
"2026-03-19","1.25.0","requests","bdist_wheel",1200
"2026-03-19","1.25.0","uv","bdist_wheel",165525
"2026-03-19","1.26.0","","bdist_wheel",3928
"2026-03-19","1.26.0","Bazel","bdist_wheel",1448
"2026-03-19","1.26.0","Browser","bdist_wheel",245
"2026-03-19","1.26.0","Homebrew","sdist",21
"2026-03-19","1.26.0","Nexus","bdist_wheel",766
"2026-03-19","1.26.0","OS","sdist",1
"2026-03-19","1.26.0","bandersnatch","sdist",3
"2026-03-19","1.26.0","devpi","bdist_wheel",2
"2026-03-19","1.26.0","pip","bdist_wheel",989230
"2026-03-19","1.26.0","poetry","bdist_wheel",44708
"2026-03-19","1.26.0","requests","bdist_wheel",2985
"2026-03-19","1.26.0","uv","bdist_wheel",3893692
"2026-03-19","other","","bdist_wheel",1517
"2026-03-19","other","","sdist",20
"2026-03-19","other","Artifactory","bdist_wheel",1
"2026-03-19","other","Bazel","bdist_wheel",6967
"2026-03-19","other","Browser","bdist_wheel",352
"2026-03-19","other","Browser","sdist",60
"2026-03-19","other","Homebrew","sdist",21
"2026-03-19","other","Nexus","bdist_wheel",1196
"2026-03-19","other","bandersnatch","bdist_wheel",46
"2026-03-19","other","bandersnatch","sdist",42
"2026-03-19","other","pip","bdist_wheel",666511
"2026-03-19","other","poetry","bdist_wheel",25432
"2026-03-19","other","requests","bdist_wheel",381
"2026-03-19","other","requests","sdist",50
"2026-03-19","other","uv","bdist_wheel",1588577
"2026-03-20","1.25.0","","bdist_wheel",143
"2026-03-20","1.25.0","Bazel","bdist_wheel",84
"2026-03-20","1.25.0","Browser","bdist_wheel",16
"2026-03-20","1.25.0","Homebrew","sdist",3
"2026-03-20","1.25.0","Nexus","bdist_wheel",143
"2026-03-20","1.25.0","OS","sdist",1
"2026-03-20","1.25.0","bandersnatch","sdist",4
"2026-03-20","1.25.0","pip","bdist_wheel",39738
"2026-03-20","1.25.0","poetry","bdist_wheel",8275
"2026-03-20","1.25.0","requests","bdist_wheel",847
"2026-03-20","1.25.0","uv","bdist_wheel",146988
"2026-03-20","1.26.0","","bdist_wheel",4332
"2026-03-20","1.26.0","Bazel","bdist_wheel",1155
"2026-03-20","1.26.0","Browser","bdist_wheel",204
"2026-03-20","1.26.0","Homebrew","sdist",4
"2026-03-20","1.26.0","Nexus","bdist_wheel",851
"2026-03-20","1.26.0","OS","sdist",1
"2026-03-20","1.26.0","bandersnatch","sdist",4
"2026-03-20","1.26.0","devpi","bdist_wheel",2
"2026-03-20","1.26.0","pip","bdist_wheel",922451
"2026-03-20","1.26.0","poetry","bdist_wheel",38798
"2026-03-20","1.26.0","requests","bdist_wheel",2237
"2026-03-20","1.26.0","uv","bdist_wheel",2859116
"2026-03-20","other","","bdist_wheel",1274
"2026-03-20","other","","sdist",72
"2026-03-20","other","Bazel","bdist_wheel",871
"2026-03-20","other","Browser","bdist_wheel",224
"2026-03-20","other","Browser","sdist",10
"2026-03-20","other","Homebrew","sdist",19
"2026-03-20","other","Nexus","bdist_wheel",1137
"2026-03-20","other","bandersnatch","bdist_wheel",88
"2026-03-20","other","bandersnatch","sdist",116
"2026-03-20","other","devpi","bdist_wheel",4
"2026-03-20","other","pip","bdist_wheel",617595
"2026-03-20","other","poetry","bdist_wheel",21367
"2026-03-20","other","requests","bdist_wheel",376
"2026-03-20","other","requests","sdist",65
"2026-03-20","other","uv","bdist_wheel",1499473
"2026-03-21","1.25.0","","bdist_wheel",39
"2026-03-21","1.25.0","Bazel","bdist_wheel",25
"2026-03-21","1.25.0","Browser","bdist_wheel",22
"2026-03-21","1.25.0","Nexus","bdist_wheel",19
"2026-03-21","1.25.0","devpi","bdist_wheel",2
"2026-03-21","1.25.0","pip","bdist_wheel",23117
"2026-03-21","1.25.0","poetry","bdist_wheel",2700
"2026-03-21","1.25.0","requests","bdist_wheel",189
"2026-03-21","1.25.0","uv","bdist_wheel",89328
"2026-03-21","1.26.0","","bdist_wheel",1363
"2026-03-21","1.26.0","Bazel","bdist_wheel",155
"2026-03-21","1.26.0","Browser","bdist_wheel",127
"2026-03-21","1.26.0","Homebrew","sdist",4
"2026-03-21","1.26.0","Nexus","bdist_wheel",268
"2026-03-21","1.26.0","OS","sdist",1
"2026-03-21","1.26.0","devpi","bdist_wheel",1
"2026-03-21","1.26.0","pip","bdist_wheel",685910
"2026-03-21","1.26.0","poetry","bdist_wheel",15457
"2026-03-21","1.26.0","requests","bdist_wheel",378
"2026-03-21","1.26.0","uv","bdist_wheel",1266941
"2026-03-21","other","","bdist_wheel",461
"2026-03-21","other","","sdist",24
"2026-03-21","other","Bazel","bdist_wheel",217
"2026-03-21","other","Bazel","sdist",1
"2026-03-21","other","Browser","bdist_wheel",84
"2026-03-21","other","Browser","sdist",3
"2026-03-21","other","Homebrew","sdist",12
"2026-03-21","other","Nexus","bdist_wheel",202
"2026-03-21","other","devpi","bdist_wheel",35
"2026-03-21","other","devpi","sdist",43
"2026-03-21","other","pip","bdist_wheel",261236
"2026-03-21","other","poetry","bdist_wheel",8292
"2026-03-21","other","requests","bdist_wheel",186
"2026-03-21","other","requests","sdist",209
"2026-03-21","other","uv","bdist_wheel",1282760
"2026-03-22","1.25.0","","bdist_wheel",80
"2026-03-22","1.25.0","Bazel","bdist_wheel",9
"2026-03-22","1.25.0","Browser","bdist_wheel",22
"2026-03-22","1.25.0","Nexus","bdist_wheel",29
"2026-03-22","1.25.0","devpi","bdist_wheel",1
"2026-03-22","1.25.0","pip","bdist_wheel",21107
"2026-03-22","1.25.0","poetry","bdist_wheel",3474
"2026-03-22","1.25.0","requests","bdist_wheel",212
"2026-03-22","1.25.0","uv","bdist_wheel",89964
"2026-03-22","1.26.0","","bdist_wheel",1550
"2026-03-22","1.26.0","Bazel","bdist_wheel",156
"2026-03-22","1.26.0","Browser","bdist_wheel",250
"2026-03-22","1.26.0","Nexus","bdist_wheel",310
"2026-03-22","1.26.0","devpi","bdist_wheel",2
"2026-03-22","1.26.0","pip","bdist_wheel",699702
"2026-03-22","1.26.0","poetry","bdist_wheel",16884
"2026-03-22","1.26.0","requests","bdist_wheel",625
"2026-03-22","1.26.0","setuptools","bdist_wheel",39
"2026-03-22","1.26.0","uv","bdist_wheel",1702015
"2026-03-22","other","","bdist_wheel",406
"2026-03-22","other","","sdist",47
"2026-03-22","other","Bazel","bdist_wheel",108
"2026-03-22","other","Browser","bdist_wheel",112
"2026-03-22","other","Browser","sdist",18
"2026-03-22","other","Homebrew","sdist",4
"2026-03-22","other","Nexus","bdist_wheel",287
"2026-03-22","other","OS","sdist",1
"2026-03-22","other","devpi","bdist_wheel",20
"2026-03-22","other","pip","bdist_wheel",282652
"2026-03-22","other","poetry","bdist_wheel",9035
"2026-03-22","other","requests","bdist_wheel",210
"2026-03-22","other","requests","sdist",158
"2026-03-22","other","uv","bdist_wheel",1442441
"2026-03-23","1.25.0","","bdist_wheel",291
"2026-03-23","1.25.0","Bazel","bdist_wheel",68
"2026-03-23","1.25.0","Browser","bdist_wheel",21
"2026-03-23","1.25.0","Nexus","bdist_wheel",134
"2026-03-23","1.25.0","bandersnatch","bdist_wheel",4
"2026-03-23","1.25.0","devpi","sdist",1
"2026-03-23","1.25.0","pip","bdist_wheel",36352
"2026-03-23","1.25.0","poetry","bdist_wheel",9857
"2026-03-23","1.25.0","requests","bdist_wheel",1681
"2026-03-23","1.25.0","uv","bdist_wheel",174803
"2026-03-23","1.26.0","","bdist_wheel",5008
"2026-03-23","1.26.0","Artifactory","bdist_wheel",4
"2026-03-23","1.26.0","Bazel","bdist_wheel",1632
"2026-03-23","1.26.0","Browser","bdist_wheel",575
"2026-03-23","1.26.0","Homebrew","bdist_wheel",45
"2026-03-23","1.26.0","Nexus","bdist_wheel",704
"2026-03-23","1.26.0","OS","sdist",3
"2026-03-23","1.26.0","bandersnatch","sdist",8
"2026-03-23","1.26.0","conda","sdist",12
"2026-03-23","1.26.0","devpi","bdist_wheel",3
"2026-03-23","1.26.0","pip","bdist_wheel",1092310
"2026-03-23","1.26.0","poetry","bdist_wheel",44100
"2026-03-23","1.26.0","requests","bdist_wheel",4041
"2026-03-23","1.26.0","setuptools","bdist_wheel",4
"2026-03-23","1.26.0","uv","bdist_wheel",4545082
"2026-03-23","other","","bdist_wheel",1410
"2026-03-23","other","","sdist",131
"2026-03-23","other","Bazel","bdist_wheel",1211
"2026-03-23","other","Browser","bdist_wheel",249
"2026-03-23","other","Browser","sdist",5
"2026-03-23","other","Homebrew","sdist",13
"2026-03-23","other","Nexus","bdist_wheel",1120
"2026-03-23","other","bandersnatch","bdist_wheel",38
"2026-03-23","other","bandersnatch","sdist",66
"2026-03-23","other","devpi","bdist_wheel",1
"2026-03-23","other","devpi","sdist",2
"2026-03-23","other","pip","bdist_wheel",644398
"2026-03-23","other","poetry","bdist_wheel",28740
"2026-03-23","other","requests","bdist_wheel",693
"2026-03-23","other","requests","sdist",272
"2026-03-23","other","uv","bdist_wheel",1876708
"2026-03-24","1.25.0","","bdist_wheel",445
"2026-03-24","1.25.0","Bazel","bdist_wheel",84
"2026-03-24","1.25.0","Browser","bdist_wheel",25
"2026-03-24","1.25.0","Nexus","bdist_wheel",174
"2026-03-24","1.25.0","devpi","bdist_wheel",1
"2026-03-24","1.25.0","pip","bdist_wheel",39054
"2026-03-24","1.25.0","poetry","bdist_wheel",10647
"2026-03-24","1.25.0","requests","bdist_wheel",1452
"2026-03-24","1.25.0","uv","bdist_wheel",188022
"2026-03-24","1.26.0","","sdist",5066
"2026-03-24","1.26.0","Artifactory","bdist_wheel",1
"2026-03-24","1.26.0","Bazel","bdist_wheel",2160
"2026-03-24","1.26.0","Browser","bdist_wheel",559
"2026-03-24","1.26.0","Homebrew","sdist",21
"2026-03-24","1.26.0","Nexus","bdist_wheel",759
"2026-03-24","1.26.0","bandersnatch","sdist",2
"2026-03-24","1.26.0","conda","sdist",4
"2026-03-24","1.26.0","devpi","bdist_wheel",7
"2026-03-24","1.26.0","pip","bdist_wheel",1187703
"2026-03-24","1.26.0","poetry","bdist_wheel",45542
"2026-03-24","1.26.0","requests","bdist_wheel",3787
"2026-03-24","1.26.0","uv","bdist_wheel",2568001
"2026-03-24","other","","bdist_wheel",1292
"2026-03-24","other","","sdist",516
"2026-03-24","other","Artifactory","bdist_wheel",2
"2026-03-24","other","Bazel","bdist_wheel",406
"2026-03-24","other","Browser","bdist_wheel",262
"2026-03-24","other","Browser","sdist",22
"2026-03-24","other","Homebrew","sdist",13
"2026-03-24","other","Nexus","bdist_wheel",1181
"2026-03-24","other","devpi","bdist_wheel",44
"2026-03-24","other","devpi","sdist",1
"2026-03-24","other","pip","bdist_wheel",682063
"2026-03-24","other","poetry","bdist_wheel",27741
"2026-03-24","other","requests","bdist_wheel",690
"2026-03-24","other","requests","sdist",263
"2026-03-24","other","uv","bdist_wheel",1992161
"2026-03-25","1.25.0","","bdist_wheel",658
"2026-03-25","1.25.0","Artifactory","bdist_wheel",2
"2026-03-25","1.25.0","Bazel","bdist_wheel",84
"2026-03-25","1.25.0","Browser","bdist_wheel",14
"2026-03-25","1.25.0","Homebrew","sdist",19
"2026-03-25","1.25.0","Nexus","bdist_wheel",165
"2026-03-25","1.25.0","pip","bdist_wheel",36501
"2026-03-25","1.25.0","poetry","bdist_wheel",10264
"2026-03-25","1.25.0","requests","bdist_wheel",862
"2026-03-25","1.25.0","uv","bdist_wheel",185998
"2026-03-25","1.26.0","","sdist",4594
"2026-03-25","1.26.0","Bazel","bdist_wheel",1971
"2026-03-25","1.26.0","Browser","bdist_wheel",382
"2026-03-25","1.26.0","Nexus","bdist_wheel",801
"2026-03-25","1.26.0","OS","sdist",3
"2026-03-25","1.26.0","devpi","bdist_wheel",8
"2026-03-25","1.26.0","pip","bdist_wheel",1134477
"2026-03-25","1.26.0","poetry","bdist_wheel",46570
"2026-03-25","1.26.0","requests","bdist_wheel",2581
"2026-03-25","1.26.0","uv","bdist_wheel",2911462
"2026-03-25","other","","bdist_wheel",1412
"2026-03-25","other","","sdist",162
"2026-03-25","other","Artifactory","bdist_wheel",2
"2026-03-25","other","Bazel","bdist_wheel",196
"2026-03-25","other","Bazel","sdist",6
"2026-03-25","other","Browser","bdist_wheel",276
"2026-03-25","other","Browser","sdist",10
"2026-03-25","other","Homebrew","sdist",5
"2026-03-25","other","Nexus","bdist_wheel",1251
"2026-03-25","other","Nexus","sdist",22
"2026-03-25","other","devpi","bdist_wheel",33
"2026-03-25","other","pip","bdist_wheel",580375
"2026-03-25","other","poetry","bdist_wheel",28900
"2026-03-25","other","requests","bdist_wheel",538
"2026-03-25","other","requests","sdist",245
"2026-03-25","other","uv","bdist_wheel",2063205
"2026-03-26","1.25.0","","bdist_wheel",334
"2026-03-26","1.25.0","Bazel","bdist_wheel",100
"2026-03-26","1.25.0","Browser","bdist_wheel",13
"2026-03-26","1.25.0","Nexus","bdist_wheel",186
"2026-03-26","1.25.0","bandersnatch","sdist",2
"2026-03-26","1.25.0","devpi","bdist_wheel",1
"2026-03-26","1.25.0","pip","bdist_wheel",39929
"2026-03-26","1.25.0","poetry","bdist_wheel",10632
"2026-03-26","1.25.0","requests","bdist_wheel",686
"2026-03-26","1.25.0","uv","bdist_wheel",198130
"2026-03-26","1.26.0","","bdist_wheel",4428
"2026-03-26","1.26.0","Artifactory","bdist_wheel",1
"2026-03-26","1.26.0","Bazel","bdist_wheel",1409
"2026-03-26","1.26.0","Browser","bdist_wheel",513
"2026-03-26","1.26.0","Nexus","bdist_wheel",795
"2026-03-26","1.26.0","OS","sdist",2
"2026-03-26","1.26.0","bandersnatch","bdist_wheel",2
"2026-03-26","1.26.0","devpi","bdist_wheel",4
"2026-03-26","1.26.0","pdm","bdist_wheel",1
"2026-03-26","1.26.0","pip","bdist_wheel",1116131
"2026-03-26","1.26.0","poetry","bdist_wheel",48508
"2026-03-26","1.26.0","requests","bdist_wheel",2327
"2026-03-26","1.26.0","setuptools","sdist",2
"2026-03-26","1.26.0","uv","bdist_wheel",7656950
"2026-03-26","other","","bdist_wheel",1702
"2026-03-26","other","","sdist",136
"2026-03-26","other","Bazel","bdist_wheel",126
"2026-03-26","other","Browser","bdist_wheel",92
"2026-03-26","other","Browser","sdist",31
"2026-03-26","other","Homebrew","sdist",13
"2026-03-26","other","Nexus","bdist_wheel",1159
"2026-03-26","other","bandersnatch","bdist_wheel",2
"2026-03-26","other","devpi","bdist_wheel",27
"2026-03-26","other","pip","bdist_wheel",725065
"2026-03-26","other","poetry","bdist_wheel",29665
"2026-03-26","other","requests","bdist_wheel",561
"2026-03-26","other","requests","sdist",306
"2026-03-26","other","uv","bdist_wheel",1887428
"2026-03-27","1.25.0","","bdist_wheel",371
"2026-03-27","1.25.0","Bazel","bdist_wheel",78
"2026-03-27","1.25.0","Browser","bdist_wheel",11
"2026-03-27","1.25.0","Nexus","bdist_wheel",166
"2026-03-27","1.25.0","bandersnatch","sdist",2
"2026-03-27","1.25.0","devpi","bdist_wheel",1
"2026-03-27","1.25.0","pip","bdist_wheel",57169
"2026-03-27","1.25.0","poetry","bdist_wheel",7071
"2026-03-27","1.25.0","requests","bdist_wheel",387
"2026-03-27","1.25.0","uv","bdist_wheel",180442
"2026-03-27","1.26.0","","bdist_wheel",5117
"2026-03-27","1.26.0","Bazel","bdist_wheel",1685
"2026-03-27","1.26.0","Browser","sdist",396
"2026-03-27","1.26.0","Homebrew","sdist",103
"2026-03-27","1.26.0","Nexus","bdist_wheel",687
"2026-03-27","1.26.0","OS","sdist",1
"2026-03-27","1.26.0","devpi","bdist_wheel",3
"2026-03-27","1.26.0","pip","sdist",940901
"2026-03-27","1.26.0","poetry","bdist_wheel",38204
"2026-03-27","1.26.0","requests","sdist",1309
"2026-03-27","1.26.0","uv","bdist_wheel",4946460
"2026-03-27","other","","bdist_wheel",1166
"2026-03-27","other","Artifactory","bdist_wheel",40
"2026-03-27","other","Bazel","bdist_wheel",232
"2026-03-27","other","Browser","bdist_wheel",323
"2026-03-27","other","Browser","sdist",23
"2026-03-27","other","Homebrew","sdist",9
"2026-03-27","other","Nexus","bdist_wheel",1082
"2026-03-27","other","devpi","bdist_wheel",7
"2026-03-27","other","pip","bdist_wheel",611583
"2026-03-27","other","poetry","bdist_wheel",23001
"2026-03-27","other","requests","bdist_wheel",553
"2026-03-27","other","requests","sdist",219
"2026-03-27","other","uv","bdist_wheel",1662494
